Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
05-Jan-2022 03:00:00	-23.5230332453817	0.297528653447388	98.9268705030419	1.95591639836154	3.57190849355973	3.57878564925265	3.26917647684617	198.956229761526	0.957602564551781	98430.7606068038	2	0.0240993412809271	0.0466666666666627
05-Jan-2022 03:30:00	-17.616190055311	0.284665201761673	115.79371694313	1.7169013853228	3.2115486123119	4.18680480684792	2.73641719167821	207.595066634495	1.19289496725392	98419.4025146219	2	0.0417704896902368	0.0466666666666627
05-Jan-2022 04:00:00	-22.5209250985426	0.169560097854041	19.1585024276958	2.18435254676099	4.4070557553682	4.02006400736979	2.03799507564007	206.801501837744	1.43492309848308	98436.1384577655	2	0.0159517622860959	0.0466666666666627
05-Jan-2022 04:30:00	-17.6326513882896	0.116312678412572	7.89774697077872	2.579205125198	5.1738331589501	4.91383154847015	1.71286470919387	216.536627061186	1.41144088281669	98477.6668418287	2	0.00540184502300804	0.0466666666666627
05-Jan-2022 05:00:00	-19.6413741574448	0.206712628659077	39.8377598591331	1.61925760724373	3.31346759313056	4.29356133632533	2.27159181797633	244.457610136743	1.6809426028454	98473.8839442147	2	0.0240862429942013	0.0466666666666627
05-Jan-2022 05:30:00	-9.91315804423442	0.16553480837303	40.5418899462329	1.55849625517136	3.71679797815556	3.25208664617988	1.69198257303069	235.075758835148	1.73301628436355	98473.244615654	2	0.0327456012523329	0.0466666666666627
05-Jan-2022 06:00:00	-23.1102625861945	0.21571301205709	38.4756489018879	1.62383647939238	3.66386956119003	3.30428140073425	2.44106576975323	224.124527217744	1.67844615654005	98502.9241814043	2	0.0211319538345662	0.0466666666666627
05-Jan-2022 06:30:00	-22.1167505164117	0.237844824583697	53.9216397977688	1.98172669310766	4.6686129284973	4.04189988716941	3.36919517968205	225.230464872971	1.83130646574397	98427.7203434379	2	0.00676042213179503	0.0466666666666627
05-Jan-2022 07:00:00	-32.5500281512065	0.243525686439153	39.2747538924188	1.89476642159055	4.20825430560831	3.52477016314731	3.08426667851966	220.819011575411	1.46887937988857	98477.601627442	2	0.012320565138918	0.0466666666666627
05-Jan-2022 07:30:00	-24.6714074268988	0.301132740406351	97.9761453700667	1.67185141062778	5.37385519003909	3.35321243081311	4.0985880649448	234.252818820378	1.47509728308514	98497.3531989483	2	0.0084406965082369	0.0466666666666627
05-Jan-2022 08:00:00	-10.7812647990633	0.159802713874829	33.5094192878482	1.62300198457385	4.39907123034029	3.66266791123208	1.74534758655407	235.071123936927	1.50280664260948	98547.1989629681	2	0.0247428555911212	0.0466666666666627
05-Jan-2022 08:30:00	-13.7567171011822	0.205192006489902	55.5673823294755	1.70039699981066	3.88753612022922	3.64615414404322	2.42317616338653	231.372380956662	1.35692720387131	98541.5772494565	2	0.0173495800762874	0.0466666666666627
05-Jan-2022 09:00:00	-2.45318623036805	0.138539906403019	95.6183738709096	1.80431579092467	4.06848673589853	3.24346180598539	1.87782011634478	226.036909088977	0.532532973200469	98550.2736074085	2	0.00863261594710308	0.0466666666666627
05-Jan-2022 09:30:00	-3.56040057518325	0.128434415719591	52.5269209392341	1.61073994870382	3.29307294754687	3.03974724075846	1.61713337057012	234.602636138088	0.714942460178202	98637.3868500456	2	0.0126903755724528	0.0466666666666627
05-Jan-2022 10:00:00	-2.04443274393288	0.162624970330475	185.939989462944	1.68201375355159	3.57443369557515	3.40544730019687	2.11440601166134	231.59674746894	1.06033380084159	98797.072230014	2	0.010768233483469	0.0466666666666627
05-Jan-2022 10:30:00	6.70462460190965	0.196714891780185	-100.437053413906	1.40632725182101	2.56116874855693	2.65287216610944	1.63104434715613	256.238791088023	1.29580252952279	98836.2902662288	2	0.0708615181411221	0.0466666666666627
05-Jan-2022 11:00:00	-6.41093704139972	0.179557378767631	79.8178483292323	1.60950458663862	3.09003472279201	3.12782806004538	1.85326122789596	272.167524249092	1.07789883541467	98938.9715167672	2	0.031462056825089	0.0466666666666627
